CANTIDAD_CLASIF_A,ventas_totales_Veh_livianos,Tasa de inflación (mensual),Población Económicamente Activa (Nacional),Exportaciones totales (USD),PRODUCTO INTERNO BRUTO (PIB) TRIMESTRAL (MILES DE DOL),Balanza comercial total (millones de usd), Valor Unitario del petroleo Promedio (eje der.) ,EXPORTACIONES PETROLERAS (miles de USD) FOB (der),Import. CIF MILLONES USD,Exp. no petroleras MILLONES USD,IMPORTACIONES Petroleras,IMPORTACIONES No Petroleras,Fecha
0.9995950206464388,0.16857538919901838,1.3428820966953885,-1.2506763703757755,1.2991301674822147,-1.671258043593467,1.6397088250428793,1.7669889576146585,1.2389287683846462,0.5173617162568295,0.9333624402142471,1.7585635788922178,-0.12079427001326808,-0.8454656645519175
-0.033240201444043264,0.8616883006102505,1.71031563455341,-1.2506763703757755,0.7629812094736816,-1.671258043593467,0.7281017526363688,1.7669889576146585,1.6462569356792645,0.12214218627008659,1.3424186748820564,1.2862345139612419,0.029193359404924304,-0.556770071778092
0.2439724932088714,0.8114106800933736,1.8572890496966188,-1.2506763703757755,0.9279501196301534,-1.671258043593467,0.396608271761274,1.686844750033864,1.625778418644636,0.3949924893990095,1.0242638256959824,1.1697266779449345,0.22084421921705902,0.30931670654338445
0.27640114805506144,0.786271869834935,0.02012136040651083,-1.2506763703757755,1.0516768022475071,-1.5474611514754324,0.6037916973082083,1.6067005424530696,1.0337150937889747,0.22797503112009304,1.115165211177718,1.525547906859603,-0.05968819876881933,-1.711552442873394
0.09839224161441622,0.6785341115844845,-1.0086925455959497,-1.2506763703757755,1.3816146225604506,-1.5474611514754324,-0.14206863466075498,1.6067005424530696,1.2449444365678923,0.7968265721888778,1.2969679821411886,1.4972081629637444,0.16529324535846926,0.5980122993172099
0.04504187396423264,1.1238501790196802,0.16709477554971947,-1.2506763703757755,0.18559002392603066,-1.5474611514754324,-1.1779857623954262,1.5666284386626723,1.3409194232153412,0.5487808420716751,1.387869367622924,0.5651454748332853,0.1486279532008923,0.020621113769558965
1.5208943646792783,0.9730173174690494,0.46104160583613674,-1.3880055404562528,0.3505589340825024,-1.4236642593573978,-1.2608591326141998,1.8070610614050557,1.9747237123949508,0.5934290734927716,1.524221445845527,0.5682943352661584,0.23750951137463594,-0.2680744790042665
-0.22868386855468312,0.5277012500338537,0.6080150209793453,-1.3880055404562528,0.5980122993172099,-1.4236642593573978,-0.680745541082784,1.686844750033864,1.6668782874636885,0.8629721002201318,1.6151228313272625,1.0469211210628808,0.0791892358776551,-1.4228568500995684
0.14999913319760033,-0.18695921302746857,1.9307757572682231,-1.3880055404562528,1.0104345747083892,-1.4236642593573978,1.2667786590583978,1.6467726462434666,1.8694478583189604,0.4958644196466719,1.7060242168089979,1.2390016074681443,0.1791809888231167,1.4640990776386864
2.038881104184819,0.40559845735000966,-0.3473121774515108,-1.3880055404562528,0.020621113769558965,-1.2998673672393632,-1.716662668817455,1.4464121272914807,1.3071506309729999,0.27758417714353356,1.5696721385863948,0.6249738230578755,-0.048578003997101375,1.175403484864861
-0.5630825782051802,0.9658348002523527,-0.1268520547366978,-1.3880055404562528,-0.10310556884779482,-1.2998673672393632,-0.39068874531707604,1.1258352969683028,0.9752325680936511,0.727373767756061,1.66057352406813,0.24711057111309476,0.21251157313827054,0.8867078920910354
0.43523181775871256,0.4630585950835833,-1.0086925455959497,-1.3880055404562528,0.8867078920910354,-1.2998673672393632,1.3496520292771714,1.3662679197106862,1.687692300073418,0.4479089118240127,1.7514749095498654,0.8611383555233635,0.476378698966572,-1.134161257325743
0.5074117269324904,-0.010987541218399283,1.2693953891237841,-0.8386888601343436,0.47428561669985614,-1.1760704751213287,-0.8050555964109445,1.4464121272914807,1.2733286909167814,0.6926473655396527,1.4787707531046594,0.8327986116275049,0.11529736888573845,-0.8042234370127996
-0.14918135989950757,-0.3485658504031445,0.16709477554971947,-0.8386888601343436,0.9691923471692713,-1.1760704751213287,1.1010319186208504,1.686844750033864,1.3758541456246174,0.5041326106505787,1.251517289400321,1.2264061657366516,0.1736258914372577,-0.5155278442389741
1.2937194331492483,-0.01817005843509599,1.19590868155218,-0.8386888601343436,1.5465835327169222,-1.1760704751213287,1.681145510152266,1.6467726462434666,1.954587334412158,0.6463454959177748,1.4333200603637917,1.2610436304982564,0.5208194780534438,0.3505589340825024
-0.10419967737092142,-0.41679976396176316,0.16709477554971947,-0.8386888601343436,0.3918011616216203,-1.052273583003294,-1.0536757070672655,1.686844750033864,0.5393474160550423,0.7025691947443408,0.9788131329551149,0.6785044504167195,0.23473196268170646,-1.6703102153342761
1.7531253768036068,-0.15822914416068176,-0.9352058380243453,-0.8386888601343436,0.8454656645519175,-1.052273583003294,-0.5149988006452366,1.6067005424530696,2.718208480725639,1.0911741719279582,1.0697145184368502,0.8296497511946318,0.45138076073020655,0.6392545268563279
0.09769485118761644,-0.517355004995517,-1.302639375882367,-0.8386888601343436,0.6392545268563279,-1.052273583003294,-1.5094792432705209,1.7269168538242612,2.0403878364404555,0.6628818779255883,1.1606159039185855,0.9209667037479538,0.20973402444534106,0.06186334130867689
-0.008482841292650884,-0.25878438519443564,-1.6700729137403885,-1.1133472002952982,1.216645712403979,-0.9284766908852594,-0.1835053197701418,1.4063400235010834,1.6256787664936159,0.7389492351615304,1.2060665966594533,1.6357580220101642,-0.043022906611242404,-0.2268322514651486
0.745570557684617,-0.003805024001702577,0.09360806797811515,-1.1133472002952982,1.175403484864861,-0.9284766908852594,-1.0122390219578787,1.2059795045490973,1.9305014095106021,1.010145900089672,1.3424186748820564,1.3932957686789298,0.14585040450796283,-1.3816146225604506
-0.14499701733870887,-0.01817005843509599,1.3428820966953885,-1.1133472002952982,1.5053413051778044,-0.9284766908852594,1.5568354548241057,1.0857631931779057,1.1810341903803412,0.6265018375083986,0.8879117474733794,1.6546511846074032,0.1264075636574564,1.5053413051778044
0.8533173786251839,0.22603552693259202,1.0489352664089713,-1.1133472002952982,1.2578879399430969,-0.6808829066491903,-0.9708023368484918,0.6850421552739334,1.126179002982149,1.0399113877037363,0.8879117474733794,1.1161960505860906,0.4374930172655591,1.216645712403979
0.5504755857873771,0.1721666478073667,0.9019618512657627,-1.1133472002952982,0.6804967543954458,-0.6808829066491903,0.06511479088617925,0.244249013579564,0.7668366681420714,0.5636635858787072,0.8424610547325118,0.6848021712824658,0.4486032120372771,0.9279501196301534
-0.006216322405551583,-0.05049138591023117,0.3140681906929281,-1.1133472002952982,1.4228568500995684,-0.6808829066491903,0.7695384377457556,-0.43697675085718873,-0.23482024957473166,0.34869061977713167,0.7970103619916441,1.1445357944819492,0.5597051597544567,-1.0929190297866251
0.1615060752397968,-0.19773298885251364,1.6368289269818057,-0.7013596900538663,0.7217389819345638,-0.43328912241312106,-1.6752259837080683,-1.3586351380363249,-1.3395307783997772,0.8530502710154436,0.7515596692507763,0.8076077281645195,0.4263828224938412,-0.7629812094736816
2.0469010940930166,-0.23723683354434552,-0.2003387623083021,-0.7013596900538663,1.4640990776386864,-0.43328912241312106,-1.0951123921766523,-1.3586351380363249,-1.4770773207144403,0.2593941569349387,0.7061089765099087,1.0280279584656418,0.6680295587787067,-0.47428561669985614
1.4971830901680856,-0.42757353978680823,1.5633422194102016,-0.7013596900538663,1.6703102153342761,-0.43328912241312106,0.9352851781833029,-1.1182025152939414,-1.137509294375116,0.5785463296857394,0.660658283769041,1.5727808133527006,0.9930027558514568,0.3918011616216203
0.7664922704886106,-0.37011340205323456,0.6815017285509497,-0.9760180302148209,0.30931670654338445,0.5570860145311557,1.1424686037302372,-0.8777698925515582,-1.1030960848895115,0.6546136869216815,0.6152075910281734,0.17468678115701178,0.584703097990822,-1.6290679877951582
1.7168610746100181,-0.06844767895197293,-1.596586206168784,-0.9760180302148209,1.711552442873394,0.5570860145311557,-0.8879289666297182,-0.7575535811803665,-0.622337569246556,1.0002240708849839,0.5697568982873056,2.1805108768972232,0.8430151264332645,0.6804967543954458
1.3430598058453331,-0.5532675910790006,-0.2738254698799064,-0.9760180302148209,1.6290679877951582,0.5570860145311557,0.8524118079645293,-0.6373372698091748,-0.5472828908365915,0.7075301093466848,0.5243062055464379,1.4783150003665055,0.6430316205423413,0.10310556884779482
1.301216380237346,-0.06126516173527623,0.9754485588373669,-0.564030519973389,1.3403723950213327,0.6808829066491903,0.5209183270894345,-0.837697788761161,-0.5984941312458159,0.8464357182123182,0.47885551280557026,1.087856306690232,0.5124868319746553,-0.18559002392603066
0.7771274744973073,-0.03971761008518611,0.38755489826453243,-0.564030519973389,1.5878257602560402,0.6808829066491903,0.18942484621433978,-0.7575535811803665,-0.8434989097438094,0.9258103518498231,0.43340482006470255,1.3744026060816907,0.6846948509362836,-1.3403723950213327
1.3116772366393428,0.7359942493180581,1.4898555118385972,-0.564030519973389,1.134161257325743,0.6808829066491903,0.31373490154250033,-0.6774093735995721,-0.7589041987428549,0.7720219991771575,0.3879541273238349,0.6690578691181,0.7763539578029568,1.5465835327169222
1.034638889593128,1.1956753511866474,0.3140681906929281,-0.4267013498929117,1.0929190297866251,0.43328912241312106,0.10655147599556608,-0.5972651660187777,-0.47674245486783706,1.2631525448092187,0.34250343458296717,0.615527241759256,0.7458009221807324,1.2578879399430969
-0.10123576805702234,1.1849015753616023,0.16709477554971947,-0.4267013498929117,0.8042234370127996,0.43328912241312106,-0.47356211553584976,-0.6774093735995721,-0.7469359754053421,0.9340785428537298,0.2970527418420995,0.39510701145813387,0.8152396395039696,0.9691923471692713
-0.6003929660389686,1.518888625937999,-0.2003387623083021,-0.4267013498929117,-0.3505589340825024,0.43328912241312106,-0.7221822261921708,-0.477048854647586,-0.49941996270164224,0.9241567136490417,0.2516020491012318,-0.6251237687927742,0.7041376917867901,-1.0516768022475071
-1.3809472012346284,-1.1386427442397822,1.4163688042669929,-0.2893721798124344,-0.556770071778092,0.061898446059017294,-0.10063194955136813,-1.3586351380363249,-0.49450378991798444,0.6198872847052732,0.2061513563603641,-0.6692078148529986,0.5680378058332451,-0.7217389819345638
-1.0137711415245414,-1.4726297948161788,1.4898555118385972,-0.2893721798124344,-0.9279501196301534,0.061898446059017294,-0.929365651739105,-1.3586351380363249,-0.5106673688134431,0.1188349098685239,0.16070066361949642,-0.9400098120800915,0.6902499483221426,-0.43304338916073826
-0.9733224967701539,-0.8621158313969589,1.0489352664089713,-0.2893721798124344,-0.14434779638691275,0.061898446059017294,-1.219422447504813,-1.1182025152939414,-0.6231148560245128,0.3387687905724436,0.06979927813776104,-0.6471657918228865,0.8680130646696299,0.43304338916073826
-1.5572126316082742,-1.2858843471820647,1.7838023421250144,-0.15204300973195709,-1.0516768022475071,0.1856953381770519,-0.5978721708640102,-0.8777698925515582,-0.5241536265848286,0.19986318170681008,0.11524997087862873,-0.747929325674828,0.45138076073020655,-1.5878257602560402
-2.2226974463819693,-1.393622105432515,0.16709477554971947,-0.15204300973195709,-0.020621113769558965,0.1856953381770519,0.35517158665188714,-0.7575535811803665,-0.6386539481069121,-0.07960167422523821,0.024348585396893357,-0.11815723910019334,0.5513725136756682,0.7217389819345638
-2.1093715020270043,-1.249971761098581,1.0489352664089713,-0.15204300973195709,-0.43304338916073826,0.1856953381770519,-1.6337892985986813,-0.6373372698091748,-0.7202657380539986,0.06922576384508337,-0.02110210734397433,-0.420447840656018,0.4486032120372771,0.14434779638691275
0.6217837569276551,-0.9088021933054875,-1.4496127910255756,0.12261533042899753,-1.0104345747083892,-0.5570860145311557,-1.3022958177235866,-0.837697788761161,-0.6895496233712395,0.026231170624768246,-0.06655280008484202,-0.5747420018668035,0.3013931313120142,-0.14434779638691275
-1.879581356396475,-0.8657070900053073,-1.7435596213119928,0.12261533042899753,-0.9691923471692713,-0.5570860145311557,-0.3492520602076892,-0.7575535811803665,-0.6947581091312228,-0.29622827852759515,-0.1120034928257097,-0.8077576738994182,0.5097092832817258,-1.2991301674822147
-1.40831977548652,-0.9016196760887908,0.46104160583613674,0.12261533042899753,-1.4640990776386864,-0.5570860145311557,-0.6393088559733971,-0.6774093735995721,-0.43127117835736994,-0.10275260903617713,-0.1574541855665774,-1.0155824624690477,0.24306460876049493,1.5878257602560402
-1.7871771248455033,-1.0021749171225447,-1.3761260834539712,-0.014713839651479781,-1.3403723950213327,-0.8046797987672248,-1.1365490772860392,-0.5972651660187777,-0.4161373383557856,-0.13582537305180414,-0.20290487830744508,-1.2108118093071845,0.5430398675968797,1.2991301674822147
-1.9456590993357545,-1.260745536923626,-0.2003387623083021,-0.014713839651479781,-1.5465835327169222,-0.8046797987672248,-1.468042558161134,-0.6774093735995721,-0.30392237283042944,-0.40867567618072703,-0.24835557104831277,-1.3808502726823357,0.45415830942313606,1.0104345747083892
-1.3286429192246445,-1.4977686050746175,-0.3473121774515108,-0.014713839651479781,-1.5053413051778044,-0.8046797987672248,-0.05919526444198129,-0.477048854647586,-0.3307188362397317,-0.5145085210307335,-0.29380626378918046,-1.5319955734602482,0.6041459388413285,-1.0104345747083892
-0.8146661746732027,-1.6162801391501131,0.754988436122554,0.39727367058995217,-1.711552442873394,-0.1856953381770519,-1.5923526134892945,-1.3586351380363249,-1.3395307783997772,-0.6038049838729265,-0.33925695653004817,-1.6705454325066678,0.2236217679099885,-0.6804967543954458
-1.3450315942544395,-1.2679280541403228,-0.1268520547366978,0.39727367058995217,-1.6703102153342761,-0.1856953381770519,-1.3437325028329734,-1.3586351380363249,-1.4770773207144403,-0.7360960399354345,-0.38470764927091583,-1.7964998498215947,0.41249507902919375,-0.3918011616216203
-1.4452814681069086,-1.3469357435239866,-0.1268520547366978,0.39727367058995217,-1.5878257602560402,-0.1856953381770519,1.4739620846053318,-1.1182025152939414,-1.137509294375116,-0.7377496781362158,-0.43015834201178355,-1.475316085668531,0.40416243295040527,0.47428561669985614
0.5396660341719803,-1.206876657798401,0.754988436122554,0.2599445005094748,-1.6290679877951582,-0.061898446059017294,0.43804495687066086,-0.8777698925515582,-1.1030960848895115,-0.8303534173799715,-0.4756090347526512,-1.3745525518165893,0.25695235222514234,-1.5465835327169222
-1.5169383344605865,-0.8154294694884303,-0.5677723001663237,0.2599445005094748,-1.0929190297866251,-0.061898446059017294,1.0595952335114636,-0.7575535811803665,-0.622337569246556,-0.813817035372158,-0.5210597274935189,-0.9053723473184866,0.5708153545261746,0.7629812094736816
0.06317402506102705,-1.36130077795738,0.8284751436941583,0.2599445005094748,-1.134161257325743,-0.061898446059017294,0.8938484930739161,-0.6373372698091748,-0.5472828908365915,-0.724520572529965,-0.5665104202343866,-0.8329485573624036,0.45971340680899503,0.18559002392603066
0.07276314342952411,-1.3541182607406832,-1.3761260834539712,0.9465903509118614,-1.2578879399430969,-0.3094922302950865,0.8109751228551424,-0.837697788761161,-0.5984941312458159,-0.7823979095573124,-0.6119611129752542,-0.9211166494828524,0.356944105170604,-0.10310556884779482
-0.6000442708255688,-1.127868968414737,-1.1556659607391582,0.9465903509118614,-1.4228568500995684,-0.3094922302950865,-0.017758579332594445,-0.7575535811803665,-0.8434989097438094,-0.31772557513775274,-0.657411805716122,-1.1163459963209892,0.3680542999423219,-1.2578879399430969
0.6716471724438398,-1.6306451735835064,-0.05336534716509349,0.9465903509118614,-1.3816146225604506,-0.3094922302950865,1.4739620846053318,-0.6774093735995721,-0.7589041987428549,-0.5128548828299522,-0.7028624984569897,-1.0502199272306525,0.3680542999423219,1.6290679877951582
-1.05125587696503,-0.8908459002637458,-1.4496127910255756,0.5346028406704294,-0.47428561669985614,0.3094922302950865,0.6452283824175951,-0.5972651660187777,-0.47674245486783706,-0.41198295258228973,-0.7483131911978573,-0.8581394408253891,0.7874641525746747,1.3403723950213327
-0.9959876856411469,-0.9698535896474095,-1.2291526683107625,0.5346028406704294,-1.2991301674822147,0.3094922302950865,-0.30781537509830237,-0.6774093735995721,-0.7469359754053421,-0.27638462011821896,-0.793763883938725,-1.040773345932033,0.43193791987970015,1.0516768022475071
-1.1461009750098008,-0.8692983486136556,0.02012136040651083,0.5346028406704294,-0.6804967543954458,0.3094922302950865,1.5982721399334925,-0.477048854647586,-0.49941996270164224,-0.2317363886971225,-0.8392145766795928,-0.820353115630911,0.6708071074716362,-0.9691923471692713
-0.8500587388332919,-0.9303497449555777,-0.3473121774515108,1.0839195209923387,-0.8867078920910354,1.052273583003294,1.432525399495945,-0.43697675085718873,-0.49450378991798444,-0.24661913250415465,-0.8392145766795928,-0.7983110926007987,0.5708153545261746,-0.6392545268563279
-1.1046062446152134,-1.1494165200648272,0.3140681906929281,1.0839195209923387,-0.7629812094736816,1.052273583003294,1.0181585484020768,-0.477048854647586,-0.5106673688134431,-0.6848332557112126,-0.8846652694204604,-0.8014599530336719,0.6346989744635528,-0.3505589340825024
0.03649884123593527,-0.740013038713115,-0.1268520547366978,1.0839195209923387,-0.7217389819345638,1.052273583003294,1.2253419739490108,-0.5171209584379832,-0.6231148560245128,-0.1705517752682125,-0.9755666549021957,-0.9148189286171061,0.7346907274090144,0.5155278442389741
0.5717459938047705,-0.5999539529875292,1.1224219739805756,1.3585778611532933,-0.5155278442389741,0.9284766908852594,0.6866650675269819,-0.43697675085718873,-0.5241536265848286,-0.45497754580260485,-0.9301159621613281,-0.7857156508693061,0.6902499483221426,-1.5053413051778044
0.8097304769501973,-0.13309033390224329,-0.4942855925947194,1.3585778611532933,-0.5980122993172099,0.9284766908852594,1.5153987697147189,-0.5972651660187777,-0.6386539481069121,-0.1937027100791514,-1.0210173476430635,-0.9053723473184866,0.7652437630312388,0.8042234370127996
-0.9511803507192607,0.4846061467336734,-0.7147457153095323,1.3585778611532933,-1.175403484864861,0.9284766908852594,-1.3851691879423602,-0.6373372698091748,-0.7202657380539986,0.07584031664820877,-1.1573694258656666,-0.9714984164088233,0.5485949649827386,0.2268322514651486
-0.6132946889347647,0.5384750258588987,-1.302639375882367,1.6332362013142478,-0.8454656645519175,0.8046797987672248,0.9767218632926898,-0.5972651660187777,-0.6895496233712395,-0.1440935640557109,-1.1119187331247988,-0.9085212077513598,-2.1788328617828374,-0.06186334130867689
-0.26425078032147215,0.8150019387017219,-0.641259007737928,1.6332362013142478,-1.216645712403979,0.8046797987672248,-0.5564354857546234,-0.5171209584379832,-0.6947581091312228,0.23789686032478116,-1.248270811347402,-0.911670068184233,0.3930522381786873,-1.216645712403979
0.894986456626471,0.35172957822478434,-1.2291526683107625,1.6332362013142478,-0.6392545268563279,0.8046797987672248,0.14798816110495294,-0.3568325432763943,-0.43127117835736994,-2.828345237092031,-1.2028201186065341,-0.6062306061955351,0.48193379635243094,1.6703102153342761
-0.4523718479507142,0.3804596470915712,-1.302639375882367,1.221248691072816,-0.2268322514651486,1.1760704751213287,0.0236781057767924,-0.23661623190520265,-0.4161373383557856,-2.828222867865173,-1.3391721968291372,-0.6471657918228865,-2.1787911985524437,1.3816146225604506
-0.4593457522187121,1.7415466596555969,-0.7882324228811366,1.221248691072816,-0.3918011616216203,1.1760704751213287,-1.4266058730517472,-0.03625571295321655,-0.30392237283042944,-2.8281319177641304,-1.2937215040882697,-0.45823416585049603,0.4985990885100079,1.0929190297866251
-0.7754379631657148,1.9175183314646662,0.16709477554971947,1.221248691072816,-0.06186334130867689,1.1760704751213287,1.3082153441677846,0.003816390837180674,-0.3307188362397317,-2.8283022424988102,-1.4300735823108726,-0.5621465601353107,-2.1786245456308677,-0.9279501196301534
1.0327210659194286,1.3177781438704914,0.24058148312132377,1.4959070312337706,0.06186334130867689,1.4236642593573978,0.27229821643311347,0.16410480599876956,0.11110226226130714,-2.8281170350203233,-1.520974967792608,-0.12760382039881285,-2.178888412756696,-0.5980122993172099
0.1043200602422144,1.1274414376280286,-0.05336534716509349,1.4959070312337706,-0.8042234370127996,1.4236642593573978,1.183905288839624,0.08396059841797511,-0.6743294181721043,-2.8285965900985497,-1.4755242750517403,-0.8140553947651646,-2.1789134106949324,-0.30931670654338445
0.5917959685752643,1.447063453771032,-0.4207988850231151,1.4959070312337706,0.2680744790042665,1.4236642593573978,0.5623550121988213,0.04388849462757789,-0.1346864464913778,-2.828348544368432,-1.5664256605334757,-0.366917213297174,-2.1785467742674656,0.556770071778092
0.055154035152829524,1.3213694024788396,-1.302639375882367,0.6719320107509068,0.10310556884779482,1.2998673672393632,1.3910887143865582,0.16410480599876956,-0.31795339569405817,0.30238875015525385,-1.6573270460152112,-0.5149136536422132,-2.1785217763292293,-1.4640990776386864
0.35171931414943824,1.8385106420810025,-1.0821792531675538,0.6719320107509068,0.5155278442389741,1.2998673672393632,-0.4321254304264629,0.32439322116035846,0.20827971819773167,0.6033509026974597,-1.6118763532743434,-0.026840286546871317,-2.1785745497543947,0.8454656645519175
0.5991185680566621,2.0647599344069487,-0.7882324228811366,0.6719320107509068,-0.2680744790042665,1.2998673672393632,-0.22494200487952867,0.244249013579564,-0.016983969183182016,0.12379582447086794,-1.384622889570005,-0.20317647078776901,0.3430563617059565,0.2680744790042665
0.3642723418318344,1.4614284882044255,-1.7435596213119928,1.7705653713947251,0.43304338916073826,1.5474611514754324,-0.2663786899889155,0.4446095325315501,0.22325411475768386,0.5454735656701124,-1.066468040383931,0.08022096817081657,-2.1787856434550577,-0.020621113769558965
0.5318203918704828,1.2890480750037046,0.5345283134077411,1.7705653713947251,0.14434779638691275,1.5474611514754324,-1.5509159283799077,0.20417690978916678,0.1603171379117623,0.5735854150833953,-0.8846652694204604,-0.029989146979744488,-2.1788856352080033,-1.175403484864861
0.612194638559158,1.0879375929361967,0.9019618512657627,1.7705653713947251,0.2268322514651486,1.5474611514754324,0.47948164198004767,0.4045374287411529,0.2089141702258929,0.345383343375569,-0.9755666549021957,-0.007947123949632278,-2.1788745250132315,1.711552442873394
0.664498920569142,1.4111508676875484,-1.5230994985971797,0.8092611808313841,0.556770071778092,1.671258043593467,-0.7636189113015577,0.48468163632194733,0.2530368209592215,1.0134531764912347,-0.9301159621613281,0.06132780557357753,-2.178605102790017,1.4228568500995684
0.2504233546567694,1.0771638171111517,-0.861719130452741,0.8092611808313841,-0.30931670654338445,1.671258043593467,-0.8464922815203313,-0.03625571295321655,-0.31182811014469,0.5024789724497973,-1.0210173476430635,-0.6062306061955351,-2.1788550821723804,1.134161257325743
0.9258459830123615,1.3213694024788396,-0.2738254698799064,0.8092611808313841,-0.18559002392603066,1.671258043593467,0.2308615313237266,-0.3568325432763943,-0.5608222964218544,0.15356131208493226,-1.1573694258656666,-0.7731202091378133,-2.178599547692631,-0.8867078920910354
