CANTIDAD_CLASIF_A,ventas_totales_Veh_livianos,Tasa de inflación (mensual),Población Económicamente Activa (Nacional),Exportaciones totales (USD),PRODUCTO INTERNO BRUTO (PIB) TRIMESTRAL (MILES DE DOL),Balanza comercial total (millones de usd), Valor Unitario del petroleo Promedio (eje der.) ,EXPORTACIONES PETROLERAS (miles de USD) FOB (der),Import. CIF MILLONES USD,Exp. no petroleras MILLONES USD,IMPORTACIONES Petroleras,IMPORTACIONES No Petroleras,Fecha
0.019202265575664502,0.0006930470671453156,4.003848255860145e-05,9.53297203776225e-07,6.959069587566443e-05,0.0,7.721707350587423e-05,9.53297203776225e-05,0.9998123875372822,0.0019304268376468556,5.4337940615244824e-05,0.0013155501412111905,0.0007073465252019589,2.0019241279300724e-05
0.012137348350192022,0.0007853126437989071,4.011923288972678e-05,8.536006997814208e-07,5.121604198688525e-05,0.0,5.0362441287103826e-05,8.536006997814208e-05,0.9999240781372521,0.0015245308498096175,5.633764618557377e-05,0.0010499288607311475,0.0006794661570260109,2.3900819593879782e-05
0.013565716625396245,0.0007774393865904863,4.204694254186957e-05,8.581008682014197e-07,5.491845556489086e-05,0.0,4.376314427827241e-05,8.409388508373914e-05,0.9999054690751772,0.00167415479386097,5.062795122388377e-05,0.0010237143357642938,0.0007422572509942281,4.204694254186957e-05
0.01620324561022255,0.000910704457867463,2.431246606097788e-05,1.0130194192074116e-06,6.787230108689659e-05,1.0130194192074116e-06,5.6729087475615054e-05,9.724986424391152e-05,0.9998653620490034,0.0018740859255337117,6.179418457165211e-05,0.0013230033614848797,0.0007739468362744625,0.0
0.014251241090645085,0.0008270554633211285,9.51732408885073e-06,9.51732408885073e-07,7.137993066638048e-05,9.51732408885073e-07,3.6165831537632774e-05,9.136631125296701e-05,0.9998948274367022,0.0020881009050938504,6.186260657752975e-05,0.0012343969343239398,0.0008042138855078868,5.3297014897564093e-05
0.013586502971872895,0.0009197843912646432,2.4082974997865783e-05,9.262682691486839e-07,4.260834038083946e-05,9.262682691486839e-07,1.2041487498932892e-05,8.799548556912497e-05,0.999904744009466,0.00189329234213991,6.205997403296183e-05,0.0009271945374178326,0.0007771390778157459,3.890326730424473e-05
0.018207557738763133,0.0007485145640238508,2.3612446814632518e-05,0.0,3.9354078024387525e-05,1.5741631209755011e-06,8.657897165365255e-06,7.94952376092628e-05,0.9998320675322709,0.0016300459117701315,5.509570923414254e-05,0.0007886557236087261,0.0006855480391848307,2.754785461707127e-05
0.011121648549220941,0.0007022143342652099,2.7171534094905338e-05,0.0,4.755018466608434e-05,1.6982208809315836e-06,2.1227761011644796e-05,8.32128231656476e-05,0.999935380674409,0.001896912724000579,6.113595171353702e-05,0.0009798734482975237,0.0006911758985391546,5.943773083260543e-06
0.012327372213752422,0.0005069803372780957,4.036467653488023e-05,0.0,5.328137302604191e-05,1.6145870613952092e-06,5.812513421022753e-05,7.830747247766765e-05,0.9999218400573601,0.0016242745837635804,5.973972127162274e-05,0.0009808616397975897,0.000686199501092964,6.216160186371555e-05
0.024404169336056162,0.0007413617178782001,1.7762764993298614e-05,0.0,3.9265059458870625e-05,2.8046471042050446e-06,0.0,8.600917786228803e-05,0.9996996324112629,0.0017575788519684945,6.637664813285272e-05,0.0009535800154297151,0.0007179896586764914,6.544176576478437e-05
0.011531989412311597,0.0009788781710450543,2.2692644639611374e-05,0.0,4.0227870042947436e-05,3.094451541765187e-06,3.3007483112162e-05,8.664464316942525e-05,0.9999297248836828,0.002219753239292894,7.529832084961956e-05,0.0009283354625295562,0.0008891390763338639,6.498348237706894e-05
0.014278516718480194,0.0006832674804951186,8.445827941843246e-06,0.0,5.320871603361246e-05,2.533748382552974e-06,6.249912676964003e-05,7.601245147658922e-05,0.9998956579552627,0.0016748076808675157,6.334370956382436e-05,0.0009248181596318355,0.0008082657340343988,1.1824159118580546e-05
0.016350499527570984,0.0006391043983929304,3.870499310799136e-05,3.7760968885845225e-06,5.003328377374493e-05,3.7760968885845225e-06,2.0768532887214876e-05,8.685022843744402e-05,0.9998632548860743,0.0020117156173934045,6.513767132808302e-05,0.001025210305250698,0.00078070803171485,2.0768532887214876e-05
0.012433695419135478,0.0005348121904497553,2.3850972472887885e-05,3.6693803804442903e-06,5.9627431182219714e-05,3.6693803804442903e-06,6.237946646755293e-05,8.98998193208851e-05,0.9999199138474958,0.0018502850568390334,5.8710086087108645e-05,0.0011109049101795088,0.0007779086406541895,2.6603007758221104e-05
0.01726466406045004,0.0005338363829960502,3.163474862198817e-05,3.1634748621988164e-06,6.247862852842663e-05,3.1634748621988164e-06,6.485123467507574e-05,7.67142654083213e-05,0.9998486558152735,0.0016631969088010277,5.377907265737988e-05,0.0009664415704017384,0.0007695152602298621,3.954343577748521e-05
0.01647610732945999,0.0006727863114549258,3.1014971804659705e-05,4.7715341237938005e-06,6.0837060078370956e-05,5.964417654742251e-06,1.9086136495175202e-05,0.00011690258603294811,0.9998594681550885,0.002549192105636838,6.918724479501011e-05,0.0012370202215935427,0.0010378086719251515,1.1928835309484501e-06
0.016371885701749505,0.00042560880058502694,7.361158500684429e-06,2.676784909339792e-06,4.1490166094766776e-05,3.34598113667474e-06,1.940669059271349e-05,6.424283782415501e-05,0.9998641515592839,0.0015873334512384967,4.015177364009688e-05,0.0007260779066584186,0.0006343980235135307,3.8144184958092034e-05
0.011603207774862612,0.00041545219554618305,4.650584278502049e-06,3.100389519001366e-06,4.418055064576947e-05,3.875486898751708e-06,3.875486898751708e-06,7.673464059528381e-05,0.9999306517919029,0.0016377807634124716,4.805603754452118e-05,0.0008634584810418805,0.0006673588439650441,3.332918732926469e-05
0.012323699199175878,0.0005217470310632222,8.581365642487207e-07,1.7162731284974414e-06,6.092769606165917e-05,5.148819385492324e-06,3.1751052877202665e-05,7.809042734663359e-05,0.9999213199401513,0.001852716842212988,5.406260354766941e-05,0.0011507611326575344,0.0006607651544715149,3.089291631295395e-05
0.01486399042592467,0.0005401182435621776,1.9886533268121415e-05,1.5909226614497131e-06,5.568229315073996e-05,4.7727679843491395e-06,1.3522842622322562e-05,6.840967444233766e-05,0.9998869381078375,0.0018478566712738418,5.2500447827840534e-05,0.0010054631220362186,0.0006665965951474298,6.3636906457988524e-06
0.013163891063695334,0.0006544134974218848,4.071906206180616e-05,1.939002955324103e-06,7.562111525764002e-05,5.817008865972309e-06,7.659061673530207e-05,8.046862264595028e-05,0.9999098915089217,0.00202722758979135,5.429208274907488e-05,0.0013059184904107833,0.0008056557279371648,7.562111525764002e-05
0.019017994468798195,0.0007319918094859645,3.7436996985823216e-05,1.9703682624117483e-06,7.093325744682294e-05,7.881473049646993e-06,1.7733314361705735e-05,7.19184415780288e-05,0.9998151007384126,0.0023063160511529513,5.517031134752895e-05,0.001158576538298108,0.0009290286357271393,6.994807331561706e-05
0.019371538591381018,0.0008027824952766767,3.969803548071478e-05,2.2054464155952655e-06,6.39579460522627e-05,8.821785662381062e-06,4.7417097935298214e-05,6.836883888345324e-05,0.9998082562602953,0.0022638907456085404,6.064977642886981e-05,0.0011457294129017406,0.0010442788777843583,7.05742852990485e-05
0.023746820275755327,0.0011002770490923229,4.625789395583339e-05,3.304135282559528e-06,0.00012555714073726206,1.3216541130238112e-05,9.912405847678584e-05,7.434304385758938e-05,0.9997090834970584,0.003176926074180986,8.921165262910726e-05,0.0019577001549165203,0.001630590761943127,2.478101461919646e-05
0.05617568322952415,0.002289371545282511,0.00016849774573279283,1.8314972362260088e-05,0.00021611667387466904,3.6629944724520175e-05,3.6629944724520176e-06,8.058587839394439e-05,0.9983711214336322,0.008161151684623096,0.00019413870703995694,0.0039487080413032755,0.0034395518096324447,8.424887286639641e-05
0.11240740396832453,0.0026393172480516734,9.026980815811912e-05,2.149281146621884e-05,0.00033098929657977014,4.298562293243768e-05,6.447843439865652e-05,9.45683704513629e-05,0.9936040769587104,0.008034012926072602,0.00022352523924867594,0.004934749512643845,0.004410324912868106,0.00012895686879731304
0.06881668425072447,0.0016787476568533475,0.00013465890295615086,1.4962100328461207e-05,0.0002453784453867638,2.9924200656922413e-05,0.00019151488420430347,8.378776183938276e-05,0.9975950469800853,0.006170370175457402,0.00015261342335030431,0.003952986906779451,0.003420336135086232,0.00015261342335030431
0.054627701266858404,0.0016760705961383227,9.585845697151586e-05,8.714405179228715e-06,0.000142335284594069,5.228643107537229e-05,0.00020043131912226043,9.876325869792543e-05,0.9984791166256677,0.006123322039271377,0.00014524008632047858,0.002547511114061194,0.002893182519503933,5.809603452819143e-06
0.0495975647190563,0.0013515269934161773,4.089340373422624e-06,6.1340105601339365e-06,0.0001697076254970389,3.680406336080362e-05,4.089340373422624e-05,7.565279690831855e-05,0.9987498227519411,0.004737500822610111,0.0001001888391488543,0.0030956306626809264,0.002226645833328619,0.0001185908708292561
0.04322781932370904,0.0010282563634183943,3.909720012997697e-05,5.864580019496545e-06,0.00015834366052640674,3.5187480116979275e-05,0.0001212013204029286,7.819440025995394e-05,0.9990507549213015,0.004183400413907535,9.383328031194472e-05,0.0025237242683900135,0.001988092626609329,8.601384028594933e-05
0.04408695416272735,0.001336334778488924,7.457675234402744e-05,1.2093527407139584e-05,0.00014915350468805487,3.829617012260868e-05,0.00010884174666425625,7.054557654164756e-05,0.9990120341094807,0.004482667492246405,9.473263135592674e-05,0.002352191080688649,0.0019551202641542326,7.457675234402744e-05
0.04467502939742963,0.0015841201392314847,6.866888495921234e-05,1.4207355508802553e-05,0.00018943140678403402,4.498995911120808e-05,0.00010892305890081957,8.761202563761574e-05,0.9989783631385275,0.005379851952666567,0.00010892305890081957,0.002978808871678935,0.002443665147514039,2.131103326320383e-05
0.048968737939937924,0.0019758962785230046,9.823665113560701e-05,1.3395906973037319e-05,0.00015405293018992916,4.242037208128485e-05,0.00010939990694647144,8.707339532474257e-05,0.9987809627003652,0.0048649468823747195,0.0001004693022977799,0.0023085613016867648,0.002377773487714124,0.00017637944181165803
0.03819082623526533,0.0019016568509793443,5.256307189281505e-05,1.3140767973203762e-05,0.00012765317459683653,3.191329364920913e-05,8.259911297442365e-05,7.696735527162204e-05,0.9992540327234957,0.004648077357378931,8.259911297442365e-05,0.0019091658612497466,0.0019786242062509664,0.00013516218486723868
0.030650998557616747,0.002238593429979963,5.76271576034446e-05,1.5515003970158163e-05,0.0001352021774542354,3.7679295356098394e-05,6.649287415782069e-05,8.64407364051669e-05,0.9995098021946677,0.005046809148578591,9.530645295954299e-05,0.00209895839424854,0.002391527040542951,0.0001440678940086115
0.020864136832343498,0.0020985904546849243,3.995503132219711e-05,1.3318343774065702e-05,6.278647779202402e-05,3.2344549165588134e-05,4.5662892939653836e-05,8.371530372269869e-05,0.99976811208779,0.004320851244414744,7.991006264439421e-05,0.0011853325958918475,0.0019768227401791806,3.044192862643589e-05
0.012313221525895654,0.0006888117450917125,8.159477972160781e-05,1.5180424134252618e-05,5.313148446988416e-05,2.656574223494208e-05,7.400456765448152e-05,4.1746166369194696e-05,0.9999136646400353,0.003960193146023152,7.779967368804466e-05,0.0011556097872199805,0.0018785774866137614,4.554127240275785e-05
0.016460530099413884,0.000517084715164834,8.426565728612111e-05,1.5321028597476564e-05,3.6387442919006846e-05,2.681180004558399e-05,3.6387442919006846e-05,4.213282864306056e-05,0.9998560716570447,0.0034165893772372742,7.660514298738283e-05,0.0010016122445600305,0.001980242946223846,5.936898581522169e-05
0.018076395468027022,0.0009010551723045077,7.78184012444802e-05,1.6382821314627413e-05,7.78184012444802e-05,2.8669937300597972e-05,2.457423197194112e-05,5.7339874601195944e-05,0.999825154157732,0.0039257335575175935,7.78184012444802e-05,0.0012614772412263106,0.0022485422254326123,0.00010648833854507818
0.010574136032870714,0.0006215538157328167,9.265398495396025e-05,1.7372622178867548e-05,3.088466165132009e-05,2.895437029811258e-05,5.211786653660264e-05,6.562990600905518e-05,0.9999353176626116,0.0035382240504293573,7.528136277509271e-05,0.0011272901502731832,0.0018299162028407152,5.790874059622516e-06
0.003434937641297252,0.0006038541789637554,5.3767837852937124e-05,1.8611943872170542e-05,8.478774430655469e-05,3.101990645361757e-05,0.00010339968817872523,7.651576925225667e-05,0.9999845883577425,0.003441141622587976,7.651576925225667e-05,0.0016213071106424117,0.0020349058633573128,0.00012201163205089577
0.005034915534837004,0.0007233197566273843,8.278961069831507e-05,1.96080656917062e-05,6.753889293809914e-05,3.2680109486177e-05,4.357347931490267e-06,8.714695862980533e-05,0.9999764914935643,0.003821394135916964,7.84322627668248e-05,0.0014989276884326518,0.002063204245560641,9.804032845853101e-05
0.03836266309022988,0.0009112626357102891,8.536418133117463e-06,2.347514986607302e-05,3.627977706574921e-05,1.920694079951429e-05,2.1341045332793655e-05,7.46936586647778e-05,0.9992538997219306,0.0036877326335067436,7.46936586647778e-05,0.0013636927967655146,0.0019078894527517528,8.109597226461589e-05
0.007776186612770748,0.0009406850159841164,0.0,2.357069516133321e-05,3.8570228445817986e-05,1.9285114222908993e-05,7.071208548399964e-05,7.928324736084808e-05,0.999961028733931,0.003284897789302165,7.285487595321174e-05,0.0012106766151048422,0.002076363964666535,2.14279046921211e-05
0.011596531962637177,0.0007856778603871366,5.494250771938018e-05,2.0145586163772734e-05,1.0988501543876036e-05,1.6482752315814055e-05,4.7616840023462823e-05,7.142526003519424e-05,0.9999261692388596,0.00302183792456591,6.04367584913182e-05,0.0009138770450656903,0.0015988269746339632,0.00014651335391834716
0.007554122272841706,0.0007283488894949565,9.08165697624634e-06,1.816331395249268e-05,1.634698255724341e-05,1.2714319766744876e-05,2.5428639533489752e-05,7.446958720521999e-05,0.9999649026719273,0.002960620174256307,5.812260464797658e-05,0.0007937368197239302,0.001781821098739532,0.00013259219185319656
0.005561879271569891,0.0005630333170296906,3.5938296831682376e-05,1.7113474681753513e-05,6.8453898727014045e-06,1.1979432277227458e-05,1.0268084809052107e-05,6.67425512588387e-05,0.9999796866466257,0.0025071240408768894,5.3051771513435885e-05,0.0006554460803111595,0.0016240687472984083,0.00011294893289957317
0.011780348756585476,0.0004563605424925586,3.2969012575508034e-05,1.7352111881846336e-05,8.676055940923168e-06,1.2146478317292434e-05,6.940844752738535e-05,7.634929228012387e-05,0.9999258584585241,0.0024310308746466713,5.2056335645539e-05,0.0005812957480418522,0.0017404168217491874,2.949859019913877e-05
0.03570134400496452,0.000843309964171905,0.00012466321209497725,4.766534580102072e-05,0.0,4.399878073940374e-05,1.0999695184850935e-05,8.066443135557352e-05,0.9993443069340772,0.0049388631379980695,0.00010633038678689237,0.0010669704329305406,0.003175245343360303,9.166412654042446e-05
0.028951267660526598,0.001414049966391665,9.513486012420988e-05,5.6216053709760386e-05,4.324311823827722e-06,5.189174188593266e-05,3.8918806414449495e-05,9.513486012420988e-05,0.9995560294541302,0.005478903080789723,0.00012108073106717621,0.0010854022677807581,0.0040389072434550925,0.0001383779783624871
